"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"sucC","0.0146521157","1.0102078206","0.986208423","FRANCCI3_RS03270","Francci3_0651","GO:0005524 - ATP binding [Evidence IEA]; GO:0003824 - catalytic activity [Evidence IEA]; GO:0046872 - metal ion binding [Evidence IEA]","GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011435104.1",""
"sucD","-0.1325467549","-1.0962271377","0.879787507","FRANCCI3_RS03275","Francci3_0652","GO:0003824 - catalytic activity [Evidence IEA]","","WP_011435105.1",""
"FRANCCI3_RS03280","0.8409321645","1.7912071157","0.3441611794","FRANCCI3_RS03280","Francci3_0653","","","WP_011435106.1",""
"FRANCCI3_RS03285","-0.1389367099","-1.1010932928","0.8744769331","FRANCCI3_RS03285","Francci3_0654","","","WP_023839768.1",""
"FRANCCI3_RS03290","0.5171459405","1.4311212824","0.6254386808","FRANCCI3_RS03290","Francci3_0655","GO:0003677 - DNA binding [Evidence IEA]","","WP_011435108.1",""
"purN","-1.0005246752","-2.0007274866","0.1290104421","FRANCCI3_RS03295, FRANCCI3_RS03300","Francci3_0656, Francci3_0657","GO:0004644 - phosphoribosylglycinamide formyltransferase activity [Evidence IEA], GO:0003824 - catalytic activity [Evidence IEA]; GO:0003937 - IMP cyclohydrolase activity [Evidence IEA]; GO:0004643 - phosphoribosylaminoimidazolecarboxamide formyltransferase activity [Evidence IEA]","GO:0009152 - purine ribonucleotide biosynthetic process [Evidence IEA], GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]; GO:0006164 - purine nucleotide biosynthetic process [Evidence IEA]","WP_011435109.1, WP_011435110.1",""
"purH","-9.957E-3","-1.0069253436","0.9908870432","FRANCCI3_RS03295, FRANCCI3_RS03300","Francci3_0656, Francci3_0657","GO:0004644 - phosphoribosylglycinamide formyltransferase activity [Evidence IEA], GO:0003824 - catalytic activity [Evidence IEA]; GO:0003937 - IMP cyclohydrolase activity [Evidence IEA]; GO:0004643 - phosphoribosylaminoimidazolecarboxamide formyltransferase activity [Evidence IEA]","GO:0009152 - purine ribonucleotide biosynthetic process [Evidence IEA], GO:0006189 - 'de novo' IMP biosynthetic process [Evidence IEA]; GO:0006164 - purine nucleotide biosynthetic process [Evidence IEA]","WP_011435109.1, WP_011435110.1",""
"FRANCCI3_RS03305","0.1252917881","1.0907283124","0.8211864081","FRANCCI3_RS03305","Francci3_0658","","","WP_011435111.1",""
"FRANCCI3_RS25235","0.3499430629","1.2745103267","0.6457517171","FRANCCI3_RS25235","Francci3_0659","","","WP_235462776.1",""
"FRANCCI3_RS03315","-0.1911356397","-1.1416620392","0.8009318375","FRANCCI3_RS03315","Francci3_0660","GO:0045550 - geranylgeranyl reductase activity [Evidence IEA]","GO:0030494 - bacteriochlorophyll biosynthetic process [Evidence IEA]; GO:0015995 - chlorophyll biosynthetic process [Evidence IEA]","WP_082456581.1",""
"FRANCCI3_RS03320","-0.2321805111","-1.17460893","0.7467854225","FRANCCI3_RS03320","Francci3_0661","GO:0016787 - hydrolase activity [Evidence IEA]","","WP_035729730.1",""
"FRANCCI3_RS03325","0.5430928304","1.4570928677","0.4383268217","FRANCCI3_RS03325","Francci3_0662","","","WP_011435115.1",""
"FRANCCI3_RS03330","0.5265837487","1.4405140668","0.3750850537","FRANCCI3_RS03330","Francci3_0663","","","WP_011435116.1",""
"FRANCCI3_RS24010","-0.2265148246","-1.1700051049","0.7705861396","FRANCCI3_RS24010","Francci3_0664","","","",""
"FRANCCI3_RS25880","0.2232483435","1.167359032","0.7443819416","FRANCCI3_RS25880","Francci3_0665","","","WP_011435118.1",""
"FRANCCI3_RS03350","0.3772223304","1.2988387483","0.6853467749","FRANCCI3_RS03350","Francci3_0666","GO:0008080 - N-acetyltransferase activity [Evidence IEA]","","WP_235462778.1",""
"FRANCCI3_RS03355","-0.6208406857","-1.5377710086","0.4527179377","FRANCCI3_RS03355","Francci3_0667","","","WP_023839759.1",""
"FRANCCI3_RS03360","1.0244057741","2.0341213856","0.3892446331","FRANCCI3_RS03360","Francci3_0668","","","",""
"FRANCCI3_RS03365","4.1106043818","17.2748871604","0.0699153963","FRANCCI3_RS03365, FRANCCI3_RS03370","Francci3_0669, Francci3_0670","GO:0003729 - mRNA binding [Evidence IEA]","","WP_011435122.1, WP_023839758.1",""
"FRANCCI3_RS03370","-0.7205611742","-1.6478228739","0.4424453276","FRANCCI3_RS03365, FRANCCI3_RS03370","Francci3_0669, Francci3_0670","GO:0003729 - mRNA binding [Evidence IEA]","","WP_011435122.1, WP_023839758.1",""
"FRANCCI3_RS03375","-0.4979474716","-1.4122029852","0.6077361142","FRANCCI3_RS03375","Francci3_0671","GO:0003677 - DNA binding [Evidence IEA]; GO:0000150 - DNA strand exchange activity [Evidence IEA]","GO:0006310 - DNA recombination [Evidence IEA]","WP_011435124.1",""
"FRANCCI3_RS03380","NaN","NaN","NaN","FRANCCI3_RS03380","Francci3_0672","GO:0004803 - transposase activity [Evidence IEA]","","WP_049760812.1",""
"FRANCCI3_RS03385","0.2500292554","1.1892312304","0.7625125693","FRANCCI3_RS03385","Francci3_0673","","","WP_235608624.1",""
"FRANCCI3_RS03390","-0.0805912387","-1.0574513116","0.9311106765","FRANCCI3_RS03390","Francci3_0674","","","WP_035730898.1",""
"FRANCCI3_RS03395","0.0684817771","1.0486125933","0.9261985837","FRANCCI3_RS03395","Francci3_0675","","","WP_011435128.1",""
"FRANCCI3_RS03400","-0.1446097301","-1.1054315776","0.858547169","FRANCCI3_RS03400","Francci3_0676","","","WP_011435129.1",""
"FRANCCI3_RS03405","-0.2994681317","-1.2306906196","0.698805429","FRANCCI3_RS03405","Francci3_0677","GO:0005524 - ATP binding [Evidence IEA]; GO:0003676 - nucleic acid binding [Evidence IEA]","","WP_011435130.1",""
"FRANCCI3_RS03410","0.466476522","1.3817307583","0.5208167309","FRANCCI3_RS03410, FRANCCI3_RS03415","Francci3_0678, Francci3_0679","GO:0046872 - metal ion binding [Evidence IEA]; GO:0008177 - succinate dehydrogenase (ubiquinone) activity [Evidence IEA], GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","GO:0022900 - electron transport chain [Evidence IEA]; GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011435131.1, WP_011435132.1",""
"sdhA","0.4358203646","1.3526797933","0.5977964985","FRANCCI3_RS03410, FRANCCI3_RS03415","Francci3_0678, Francci3_0679","GO:0046872 - metal ion binding [Evidence IEA]; GO:0008177 - succinate dehydrogenase (ubiquinone) activity [Evidence IEA], GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016627 - oxidoreductase activity, acting on the CH-CH group of donors [Evidence IEA]","GO:0022900 - electron transport chain [Evidence IEA]; GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011435131.1, WP_011435132.1",""
"FRANCCI3_RS03420","-0.0184094785","-1.0128422404","0.9787031775","FRANCCI3_RS03420, FRANCCI3_RS03425","Francci3_0680, Francci3_0681","GO:0000104 - succinate dehydrogenase activity [Evidence IEA]","GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011435133.1, WP_011435134.1","GO:0045282 - plasma membrane succinate dehydrogenase complex [Evidence IEA]"
"sdhC","0.8266649454","1.7735806622","0.3428975599","FRANCCI3_RS03420, FRANCCI3_RS03425","Francci3_0680, Francci3_0681","GO:0000104 - succinate dehydrogenase activity [Evidence IEA]","GO:0006099 - tricarboxylic acid cycle [Evidence IEA]","WP_011435133.1, WP_011435134.1","GO:0045282 - plasma membrane succinate dehydrogenase complex [Evidence IEA]"
"FRANCCI3_RS03430","-0.0658012627","-1.0466660894","0.9246336426","FRANCCI3_RS03430","Francci3_0682","GO:0005524 - ATP binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011435135.1",""
"FRANCCI3_RS03435","0.2718271714","1.2073359492","0.67760614","FRANCCI3_RS03435","Francci3_0683","GO:0004672 - protein kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011435136.1",""
"FRANCCI3_RS03440","0.337023213","1.2631475858","0.6943451803","FRANCCI3_RS03440, FRANCCI3_RS03445","Francci3_0684, Francci3_0685","GO:0004126 - cytidine deaminase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0009972 - cytidine deamination [Evidence IEA], GO:0006206 - pyrimidine nucleobase metabolic process [Evidence IEA]","WP_035730893.1, WP_011435138.1",""
"FRANCCI3_RS03445","-0.1076432542","-1.077466679","0.8971906304","FRANCCI3_RS03440, FRANCCI3_RS03445","Francci3_0684, Francci3_0685","GO:0004126 - cytidine deaminase activity [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0009972 - cytidine deamination [Evidence IEA], GO:0006206 - pyrimidine nucleobase metabolic process [Evidence IEA]","WP_035730893.1, WP_011435138.1",""
"FRANCCI3_RS03450","-0.2198297165","-1.1645961193","0.7345955538","FRANCCI3_RS03450","Francci3_0686","GO:0004000 - adenosine deaminase activity [Evidence IEA]","GO:0009168 - purine ribonucleoside monophosphate biosynthetic process [Evidence IEA]","WP_011435139.1",""
"FRANCCI3_RS03455","-0.5698812031","-1.4844013344","0.5013941012","FRANCCI3_RS03455","Francci3_0687","GO:0008725 - DNA-3-methyladenine glycosylase activity [Evidence IEA]","GO:0006284 - base-excision repair [Evidence IEA]","WP_035730889.1",""
"deoC","-0.1811296444","-1.1337712919","0.812641304","FRANCCI3_RS03460","Francci3_0688","GO:0004139 - deoxyribose-phosphate aldolase activity [Evidence IEA]","GO:0009264 - deoxyribonucleotide catabolic process [Evidence IEA]","WP_108913196.1",""
"upp","-0.5404509603","-1.4544270738","0.4971131388","FRANCCI3_RS03465, FRANCCI3_RS03470","Francci3_0689, Francci3_0690","GO:0004845 - uracil phosphoribosyltransferase activity [Evidence IEA]","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_011435142.1, WP_011435143.1",""
"FRANCCI3_RS03470","6.788E-3","1.004716034","0.9920156048","FRANCCI3_RS03465, FRANCCI3_RS03470","Francci3_0689, Francci3_0690","GO:0004845 - uracil phosphoribosyltransferase activity [Evidence IEA]","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_011435142.1, WP_011435143.1",""
"FRANCCI3_RS03475","-0.0529078682","-1.0373536881","0.9447297607","FRANCCI3_RS03475","Francci3_0691","GO:0004731 - purine-nucleoside phosphorylase activity [Evidence IEA]","GO:0009116 - nucleoside metabolic process [Evidence IEA]","WP_023839882.1",""
"FRANCCI3_RS03480","0.0187408138","1.0130748807","0.983025176","FRANCCI3_RS03480","","","","WP_023839883.1",""
"aspS","0.0136641371","1.0095162524","0.9852986029","FRANCCI3_RS03485","Francci3_0692","GO:0004812 - aminoacyl-tRNA ligase activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016874 - ligase activity [Evidence IEA]; GO:0000166 - nucleotide binding [Evidence IEA]","GO:0006418 - tRNA aminoacylation for protein translation [Evidence IEA]","WP_011435145.1",""
"FRANCCI3_RS03490","-0.3934868246","-1.3135643012","0.5398474763","FRANCCI3_RS03490","Francci3_0693","","","WP_011435146.1",""
"FRANCCI3_RS03495","0.1229955409","1.0889936495","0.8469060421","FRANCCI3_RS03495","Francci3_0694","GO:0004180 - carboxypeptidase activity [Evidence IEA]","","WP_023839885.1",""
"FRANCCI3_RS03500","-0.1516589986","-1.1108461334","0.8182713522","FRANCCI3_RS03500","Francci3_0695","","","WP_011435148.1",""
"FRANCCI3_RS03505","0.4287758721","1.346090933","0.6046106852","FRANCCI3_RS03505","Francci3_0696","GO:0050660 - flavin adenine dinucleotide binding [Evidence IEA]; GO:0016491 - oxidoreductase activity [Evidence IEA]","GO:0045454 - cell redox homeostasis [Evidence IEA]","WP_011435149.1",""
"FRANCCI3_RS03510","0.3408679737","1.2665183447","0.6169011946","FRANCCI3_RS03510","Francci3_0697","","","WP_011435150.1",""
"FRANCCI3_RS03515","0.3685360911","1.2910421397","0.6683985783","FRANCCI3_RS03515","Francci3_0698","","","WP_011435151.1",""
"FRANCCI3_RS24020","-0.5720405075","-1.4866247248","0.5027844424","FRANCCI3_RS24020","Francci3_0699","","","WP_011435152.1",""
"FRANCCI3_RS03525","0.13123554","1.0952312679","0.8751508896","FRANCCI3_RS03525","Francci3_0700","GO:0016874 - ligase activity [Evidence IEA]","","WP_011435153.1",""
"FRANCCI3_RS03530","0.0573108472","1.0405244367","0.9380106604","FRANCCI3_RS03530","Francci3_0701","GO:0004077 - biotin-[acetyl-CoA-carboxylase] ligase activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]","WP_011435154.1",""
"FRANCCI3_RS03535","0.8010124343","1.7423234009","0.362119054","FRANCCI3_RS03535","Francci3_0702","GO:0005515 - protein binding [Evidence IEA]","","WP_011435155.1",""
"FRANCCI3_RS03540","-8.791E-3","-1.0061121973","0.9884505976","FRANCCI3_RS03540","Francci3_0703","","","WP_011435156.1",""
"FRANCCI3_RS23125","-0.5508979827","-1.4649972766","0.4745546141","FRANCCI3_RS23125","Francci3_0704","","","WP_023839887.1",""
"FRANCCI3_RS27725","-0.1637082803","-1.1201626891","0.8460228348","FRANCCI3_RS27725","","","","WP_051868615.1",""
"FRANCCI3_RS27735","0.3550102525","1.2789946704","0.6066231841","FRANCCI3_RS27735","","","","WP_148214901.1",""
"FRANCCI3_RS03555","0.9391016902","1.9173340179","0.1939689446","FRANCCI3_RS03555","","GO:0003677 - DNA binding [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_023839889.1",""
"FRANCCI3_RS03560","0.7696109289","1.7048099624","0.3796619135","FRANCCI3_RS03560","Francci3_0707","","","WP_235462821.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS03565","0.7599134697","1.6933890552","0.4117229056","FRANCCI3_RS03565","Francci3_0708","","","WP_232234962.1",""
"FRANCCI3_RS03570","-0.1084355133","-1.0780585346","0.8884275162","FRANCCI3_RS03570","Francci3_0709","GO:0016616 - oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [Evidence IEA]","","WP_011435162.1",""
"FRANCCI3_RS03575","-0.0372519461","-1.0261573334","0.9621421973","FRANCCI3_RS03575, FRANCCI3_RS03580","Francci3_0710, Francci3_0711","","GO:0070726 - cell wall assembly [Evidence IEA]","WP_011435163.1, WP_308726840.1",""
"FRANCCI3_RS03580","0.099654384","1.0715167363","0.8796791952","FRANCCI3_RS03575, FRANCCI3_RS03580","Francci3_0710, Francci3_0711","","GO:0070726 - cell wall assembly [Evidence IEA]","WP_011435163.1, WP_308726840.1",""
"FRANCCI3_RS03585","-0.138476467","-1.1007420823","0.8241073345","FRANCCI3_RS03585","Francci3_0712","","","WP_011435165.1",""
"FRANCCI3_RS03590","0.2057626053","1.1532958152","0.7669116944","FRANCCI3_RS03590, FRANCCI3_RS03595","Francci3_0713, Francci3_0714","GO:0008879 - glucose-1-phosphate thymidylyltransferase activity [Evidence IEA]","GO:0000271 - polysaccharide biosynthetic process [Evidence IEA]","WP_011435166.1, WP_011435167.1",""
"FRANCCI3_RS03595","-0.0662124431","-1.0469644407","0.9230816283","FRANCCI3_RS03590, FRANCCI3_RS03595","Francci3_0713, Francci3_0714","GO:0008879 - glucose-1-phosphate thymidylyltransferase activity [Evidence IEA]","GO:0000271 - polysaccharide biosynthetic process [Evidence IEA]","WP_011435166.1, WP_011435167.1",""
"rfbD","-0.8604622517","-1.8156199574","0.240417365","FRANCCI3_RS03600","Francci3_0715","GO:0008831 - dTDP-4-dehydrorhamnose reductase activity [Evidence IEA]","GO:0019305 - dTDP-rhamnose biosynthetic process [Evidence IEA]; GO:0009243 - O antigen biosynthetic process [Evidence IEA]","WP_232234961.1",""
"FRANCCI3_RS03605","-0.7456998521","-1.6767874826","0.2784416162","FRANCCI3_RS03605","Francci3_0716","GO:0003677 - DNA binding [Evidence IEA]","","WP_011435169.1",""
"FRANCCI3_RS03610","0.8906416667","1.8540005432","0.2151167295","FRANCCI3_RS03610","Francci3_0717","GO:0022857 - transmembrane transporter activity [Evidence IEA]","GO:0055085 - transmembrane transport [Evidence IEA]","WP_269082274.1",""
"FRANCCI3_RS03615","-0.1213466891","-1.0877497528","0.8785424848","FRANCCI3_RS03615","Francci3_0718","","","WP_011435171.1",""
"FRANCCI3_RS24030","-4.472E-3","-1.0031042384","0.9953975828","FRANCCI3_RS24030","Francci3_0720","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011435173.1",""
"FRANCCI3_RS03625","-0.075656354","-1.0538403715","0.907940483","FRANCCI3_RS03625, FRANCCI3_RS03630","Francci3_0721, Francci3_0722","GO:0016757 - glycosyltransferase activity [Evidence IEA]","","WP_011435174.1, WP_011435175.1",""
"FRANCCI3_RS03630","-0.178212474","-1.1314810903","0.7918609893","FRANCCI3_RS03625, FRANCCI3_RS03630, FRANCCI3_RS03635","Francci3_0721, Francci3_0722, Francci3_0723","GO:0016757 - glycosyltransferase activity [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011435174.1, WP_011435175.1, WP_011435176.1",""
"FRANCCI3_RS03635","0.1134172222","1.0817875673","0.8597118984","FRANCCI3_RS03630, FRANCCI3_RS03635","Francci3_0722, Francci3_0723","GO:0016757 - glycosyltransferase activity [Evidence IEA], GO:0140359 - ABC-type transporter activity [Evidence IEA]; GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0042626 - ATPase-coupled transmembrane transporter activity [Evidence IEA]","","WP_011435175.1, WP_011435176.1",""
"FRANCCI3_RS03640","-0.6977561779","-1.6219801658","0.46524444","FRANCCI3_RS03640","Francci3_0724","","","WP_011435177.1","GO:0016020 - membrane [Evidence IEA]"
"FRANCCI3_RS03645","0.2403457631","1.1812757376","0.739987706","FRANCCI3_RS03645, FRANCCI3_RS03650","Francci3_0725, Francci3_0726","","","WP_011435178.1, WP_011435179.1",""
"FRANCCI3_RS03650","-0.441847297","-1.3583425023","0.4868869902","FRANCCI3_RS03645, FRANCCI3_RS03650, FRANCCI3_RS03655","Francci3_0725, Francci3_0726, Francci3_0727","GO:0005524 - ATP binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011435178.1, WP_011435179.1, WP_255353839.1",""
"FRANCCI3_RS03655","-0.4688588128","-1.3840142649","0.5766689464","FRANCCI3_RS03650, FRANCCI3_RS03655","Francci3_0726, Francci3_0727","GO:0005524 - ATP binding [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]; GO:0004674 - protein serine/threonine kinase activity [Evidence IEA]","GO:0006468 - protein phosphorylation [Evidence IEA]","WP_011435179.1, WP_255353839.1",""
