"Name","Log? fold change","Fold change","P-value","locus_tag (NC_007777 (CDS))","old_locus_tag (NC_007777 (CDS))","GO_function (NC_007777 (CDS))","GO_process (NC_007777 (CDS))","protein_id (NC_007777 (CDS))","GO_component (NC_007777 (CDS))"
"rpoB","-0.1714091619","-1.1261579298","0.7371179507","FRANCCI3_RS02880","Francci3_0573","GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA]","GO:0006351 - DNA-templated transcription [Evidence IEA]","WP_011435032.1","GO:0000345 - cytosolic DNA-directed RNA polymerase complex [Evidence IEA]"
"FRANCCI3_RS02885","-0.0440914416","-1.0310336662","0.9304304773","FRANCCI3_RS02885","Francci3_0574","GO:0003677 - DNA binding [Evidence IEA]; GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA]","GO:0006351 - DNA-templated transcription [Evidence IEA]","WP_011435033.1",""
"FRANCCI3_RS23120","-0.8818628041","-1.8427531239","0.0933340008","FRANCCI3_RS23120, FRANCCI3_RS02895","Francci3_0575, Francci3_0576","GO:0000700 - mismatch base pair DNA N-glycosylase activity [Evidence IEA]","GO:0006285 - base-excision repair, AP site formation [Evidence IEA]","WP_011435034.1, WP_011435035.1",""
"mug","-0.6214854261","-1.538458392","0.3299937917","FRANCCI3_RS23120, FRANCCI3_RS02895","Francci3_0575, Francci3_0576","GO:0000700 - mismatch base pair DNA N-glycosylase activity [Evidence IEA]","GO:0006285 - base-excision repair, AP site formation [Evidence IEA]","WP_011435034.1, WP_011435035.1",""
"rpsL","-0.3490726045","-1.2737415756","0.4167483533","FRANCCI3_RS02900, FRANCCI3_RS02905","Francci3_0577, Francci3_0578","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_009740532.1, WP_011435036.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000314 - organellar small ribosomal subunit [Evidence IEA]"
"rpsG","-0.3555776167","-1.2794977556","0.3549450304","FRANCCI3_RS02900, FRANCCI3_RS02905","Francci3_0577, Francci3_0578","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_009740532.1, WP_011435036.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000314 - organellar small ribosomal subunit [Evidence IEA]"
"fusA","-0.2261645085","-1.1697210381","0.655372733","FRANCCI3_RS02910","Francci3_0579","GO:0003746 - translation elongation factor activity [Evidence IEA]","GO:0006414 - translational elongation [Evidence IEA]","WP_011435037.1",""
"tuf","-0.3377653075","-1.2637974916","0.5002547535","FRANCCI3_RS02915","Francci3_0580","GO:0003746 - translation elongation factor activity [Evidence IEA]","GO:0006414 - translational elongation [Evidence IEA]","WP_011435038.1",""
"rpsJ","-0.2511329231","-1.1901413452","0.5143899477","FRANCCI3_RS02920","Francci3_0581","GO:0003723 - RNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_007514815.1","GO:0005840 - ribosome [Evidence IEA]"
"rplC","-0.4421267411","-1.3586056331","0.286682041","FRANCCI3_RS02925, FRANCCI3_RS02930","Francci3_0582, Francci3_0583","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435039.1, WP_011435040.1","GO:0005840 - ribosome [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]"
"rplD","-0.3110538768","-1.240613627","0.5116274943","FRANCCI3_RS02925, FRANCCI3_RS02930, FRANCCI3_RS02935","Francci3_0582, Francci3_0583, Francci3_0584","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435039.1, WP_011435040.1, WP_011435041.1","GO:0005840 - ribosome [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]"
"rplW","-0.0363519224","-1.0255173659","0.9218223509","FRANCCI3_RS02930, FRANCCI3_RS02935","Francci3_0583, Francci3_0584","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435040.1, WP_011435041.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA], GO:0005840 - ribosome [Evidence IEA]"
"rplB","0.0627354203","1.0444442019","0.9001959542","FRANCCI3_RS02940","Francci3_0585","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435042.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpsS","0.029275071","1.0204992139","0.9362623953","FRANCCI3_RS02945, FRANCCI3_RS02950","Francci3_0586, Francci3_0587","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435043.1, WP_011435044.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000314 - organellar small ribosomal subunit [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000311 - plastid large ribosomal subunit [Evidence IEA]"
"rplV","0.3582434652","1.2818642298","0.4065173889","FRANCCI3_RS02945, FRANCCI3_RS02950, FRANCCI3_RS02955","Francci3_0586, Francci3_0587, Francci3_0588","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435043.1, WP_011435044.1, WP_011435045.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000314 - organellar small ribosomal subunit [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000311 - plastid large ribosomal subunit [Evidence IEA], GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA]"
"rpsC","-0.081513833","-1.0581277613","0.8667163689","FRANCCI3_RS02950, FRANCCI3_RS02955","Francci3_0587, Francci3_0588","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435044.1, WP_011435045.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000311 - plastid large ribosomal subunit [Evidence IEA], GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA]"
"rplP","-0.0589247259","-1.0416890764","0.8853743412","FRANCCI3_RS02960, FRANCCI3_RS02965","Francci3_0589, Francci3_0590","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_009740521.1, WP_011435046.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpmC","0.6008004603","1.5165577752","0.1723777767","FRANCCI3_RS02960, FRANCCI3_RS02965","Francci3_0589, Francci3_0590","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_009740521.1, WP_011435046.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpsQ","-0.3744995623","-1.2963897889","0.286419844","FRANCCI3_RS02970","Francci3_0591","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435047.1","GO:0005840 - ribosome [Evidence IEA]"
"rplN","-0.1507466776","-1.1101438867","0.7254089494","FRANCCI3_RS02975","Francci3_0592","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_009740518.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rplX","-0.4162841777","-1.3344860068","0.2862965369","FRANCCI3_RS02980","Francci3_0593","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_035729710.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rplE","-0.2567067654","-1.1947483419","0.5515606095","FRANCCI3_RS02985","Francci3_0594","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435049.1","GO:0005840 - ribosome [Evidence IEA]"
"FRANCCI3_RS02990","0.0229705801","1.0160494232","0.9691396853","FRANCCI3_RS02990","Francci3_0595","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435050.1","GO:0005840 - ribosome [Evidence IEA]"
"rpsH","-0.2848967192","-1.2183230423","0.4731050828","FRANCCI3_RS02995","Francci3_0596","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435051.1","GO:0005840 - ribosome [Evidence IEA]"
"rplF","-0.2025154381","-1.1507029367","0.6098964449","FRANCCI3_RS03000","Francci3_0597","GO:0019843 - rRNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435052.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]"
"rplR","-0.38006198","-1.301397764","0.4454826622","FRANCCI3_RS03005","Francci3_0598","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435053.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpsE","0.1105274594","1.0796228821","0.796399875","FRANCCI3_RS03010, FRANCCI3_RS03015","Francci3_0599, Francci3_0600","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435054.1, WP_011435055.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpmD","-0.7486890545","-1.6802653162","0.0879886086","FRANCCI3_RS03010, FRANCCI3_RS03015","Francci3_0599, Francci3_0600","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435054.1, WP_011435055.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]; GO:0000312 - plastid small ribosomal subunit [Evidence IEA], GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rplO","-0.0833937318","-1.0595074497","0.8471799552","FRANCCI3_RS03020","Francci3_0601","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435056.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"secY","-0.1018860236","-1.0731754996","0.835854163","FRANCCI3_RS03025, FRANCCI3_RS03030","Francci3_0602, Francci3_0603","GO:0015450 - protein-transporting ATPase activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0019205 - nucleobase-containing compound kinase activity [Evidence IEA]; GO:0016776 - phosphotransferase activity, phosphate group as acceptor [Evidence IEA]","GO:0043952 - protein transport by the Sec complex [Evidence IEA], GO:0006139 - nucleobase-containing compound metabolic process [Evidence IEA]","WP_011435057.1, WP_011435058.1","GO:0005886 - plasma membrane [Evidence IEA]"
"FRANCCI3_RS03030","-0.2229749059","-1.1671378006","0.5642991912","FRANCCI3_RS03025, FRANCCI3_RS03030","Francci3_0602, Francci3_0603","GO:0015450 - protein-transporting ATPase activity [Evidence IEA], GO:0005524 - ATP binding [Evidence IEA]; GO:0019205 - nucleobase-containing compound kinase activity [Evidence IEA]; GO:0016776 - phosphotransferase activity, phosphate group as acceptor [Evidence IEA]","GO:0043952 - protein transport by the Sec complex [Evidence IEA], GO:0006139 - nucleobase-containing compound metabolic process [Evidence IEA]","WP_011435057.1, WP_011435058.1","GO:0005886 - plasma membrane [Evidence IEA]"
"map","-0.3932660214","-1.3133632767","0.3513807979","FRANCCI3_RS03035","Francci3_0604","","GO:0036211 - protein modification process [Evidence IEA]","WP_011435059.1",""
"infA","-0.2594789087","-1.1970462619","0.4908749459","FRANCCI3_RS03040","Francci3_0605","GO:0003743 - translation initiation factor activity [Evidence IEA]","GO:0006413 - translational initiation [Evidence IEA]","WP_006541558.1",""
"rpmJ","0.9345116514","1.9112435746","0.1104066786","FRANCCI3_RS23995","Francci3_0606","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_003956441.1","GO:0005840 - ribosome [Evidence IEA]"
"rpsM","-0.1038825108","-1.0746616517","0.7931032402","FRANCCI3_RS03045","Francci3_0607","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435060.1","GO:0022627 - cytosolic small ribosomal subunit [Evidence IEA]"
"rpsK","4.034E-3","1.0027997689","0.9919974369","FRANCCI3_RS03050","Francci3_0608","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435061.1","GO:0005840 - ribosome [Evidence IEA]"
"rpsD","0.0690207932","1.0490044465","0.8722698925","FRANCCI3_RS03055","Francci3_0609","GO:0019843 - rRNA binding [Evidence IEA]; GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435062.1","GO:0015935 - small ribosomal subunit [Evidence IEA]"
"FRANCCI3_RS03060","-0.1197714685","-1.0865627309","0.8065077698","FRANCCI3_RS03060","Francci3_0610","GO:0003677 - DNA binding [Evidence IEA]; GO:0003899 - DNA-directed 5'-3' RNA polymerase activity [Evidence IEA]; GO:0046983 - protein dimerization activity [Evidence IEA]","GO:0006351 - DNA-templated transcription [Evidence IEA]","WP_011435063.1",""
"rplQ","-0.1915015833","-1.1419516617","0.6495621618","FRANCCI3_RS03065","Francci3_0611","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435064.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0005762 - mitochondrial large ribosomal subunit [Evidence IEA]"
"truA","-0.1042246268","-1.0749165237","0.8828521406","FRANCCI3_RS03070","Francci3_0612","GO:0009982 - pseudouridine synthase activity [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_035940875.1",""
"FRANCCI3_RS03075","-0.2667701822","-1.203111358","0.5112706257","FRANCCI3_RS03075","Francci3_0613","","","WP_051569455.1",""
"rplM","-0.1852234734","-1.1369930797","0.617739376","FRANCCI3_RS03080","Francci3_0614","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435067.1","GO:0022625 - cytosolic large ribosomal subunit [Evidence IEA]; GO:0000315 - organellar large ribosomal subunit [Evidence IEA]"
"rpsI","-0.0470669509","-1.0331623323","0.9097157653","FRANCCI3_RS03085","Francci3_0615","GO:0003735 - structural constituent of ribosome [Evidence IEA]","GO:0006412 - translation [Evidence IEA]","WP_011435068.1","GO:0005840 - ribosome [Evidence IEA]"
"glmM","0.060823475","1.0430609591","0.8750154191","FRANCCI3_RS03090","Francci3_0616","GO:0008966 - phosphoglucosamine mutase activity [Evidence IEA]","GO:0009103 - lipopolysaccharide biosynthetic process [Evidence IEA]; GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]","WP_011435069.1",""
"glmS","-0.2900575012","-1.2226890092","0.4066514975","FRANCCI3_RS03095","Francci3_0617","GO:0004360 - glutamine-fructose-6-phosphate transaminase (isomerizing) activity [Evidence IEA]","GO:0006040 - amino sugar metabolic process [Evidence IEA]; GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]","WP_011435070.1",""
"FRANCCI3_RS03100","0.5031795654","1.4173337943","0.1716903807","FRANCCI3_RS03100","Francci3_0618","","","WP_011435071.1",""
"FRANCCI3_RS03105","-0.8799726367","-1.8403403956","0.0604246311","FRANCCI3_RS03105","Francci3_0619","GO:0003677 - DNA binding [Evidence IEA]","","WP_023839785.1",""
"FRANCCI3_RS03110","-0.0247357437","-1.0172933389","0.9551584843","FRANCCI3_RS03110","Francci3_0620","GO:0008897 - holo-[acyl-carrier-protein] synthase activity [Evidence IEA]","GO:0006633 - fatty acid biosynthetic process [Evidence IEA]","WP_011435073.1",""
"FRANCCI3_RS03115","0.0757812977","1.0539316426","0.8672409465","FRANCCI3_RS03115","Francci3_0621","GO:0052855 - ADP-dependent NAD(P)H-hydrate dehydratase activity [Evidence IEA]","","WP_011435074.1",""
"alr","-0.0495834366","-1.0349660449","0.9125512208","FRANCCI3_RS03120","Francci3_0622","GO:0008784 - alanine racemase activity [Evidence IEA]","GO:0009252 - peptidoglycan biosynthetic process [Evidence IEA]","WP_011435075.1",""
"FRANCCI3_RS03125","-0.1100327159","-1.0792527104","0.9177490473","FRANCCI3_RS03125","Francci3_0623","","","WP_011435076.1",""
"glyA_1","-0.1475224701","-1.1076656515","0.6784933244","FRANCCI3_RS03130","Francci3_0624","GO:0004372 - glycine hydroxymethyltransferase activity [Evidence IEA]; GO:0030170 - pyridoxal phosphate binding [Evidence IEA]; GO:0070905 - serine binding [Evidence IEA]; GO:0008270 - zinc ion binding [Evidence IEA]","GO:0019264 - glycine biosynthetic process from serine [Evidence IEA]","WP_011435077.1",""
"FRANCCI3_RS03135","0.3893151664","1.3097715202","0.3320008362","FRANCCI3_RS03135, FRANCCI3_RS03140","Francci3_0625, Francci3_0626","GO:0016787 - hydrolase activity [Evidence IEA], GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_011435078.1, WP_011435079.1","GO:0005737 - cytoplasm [Evidence IEA]"
"tsaE","-1.0723495765","-2.102855295","0.1201047949","FRANCCI3_RS03135, FRANCCI3_RS03140","Francci3_0625, Francci3_0626","GO:0016787 - hydrolase activity [Evidence IEA], GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_011435078.1, WP_011435079.1","GO:0005737 - cytoplasm [Evidence IEA]"
"tsaB","-0.8611073966","-1.8164320486","0.105478178","FRANCCI3_RS03145","Francci3_0627","GO:0003725 - double-stranded RNA binding [Evidence IEA]","GO:0006400 - tRNA modification [Evidence IEA]","WP_035729597.1",""
"rimI","-0.2877437474","-1.2207296665","0.6392877542","FRANCCI3_RS03150","Francci3_0628","GO:0008999 - peptide-alanine-alpha-N-acetyltransferase activity [Evidence IEA]","GO:0036211 - protein modification process [Evidence IEA]; GO:0042254 - ribosome biogenesis [Evidence IEA]","WP_023839783.1",""
"FRANCCI3_RS03155","0.3418368442","1.2673691859","0.5943420376","FRANCCI3_RS03155","Francci3_0629","","","WP_011435082.1",""
"FRANCCI3_RS03160","0.1177849067","1.0850675857","0.7797834002","FRANCCI3_RS03160","Francci3_0630","GO:0003700 - DNA-binding transcription factor activity [Evidence IEA]","GO:0006355 - regulation of DNA-templated transcription [Evidence IEA]","WP_035940864.1",""
"FRANCCI3_RS03165","-0.1159803554","-1.0837112102","0.8896141672","FRANCCI3_RS03165","Francci3_0631","","","WP_011435084.1",""
"groES","-0.1640603949","-1.1204361175","0.7493158238","FRANCCI3_RS03170","Francci3_0632","GO:0005524 - ATP binding [Evidence IEA]; GO:0016887 - ATP hydrolysis activity [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_035729604.1",""
"groL_1","-0.2799825269","-1.2141801789","0.6024886635","FRANCCI3_RS03175","Francci3_0633","GO:0016887 - ATP hydrolysis activity [Evidence IEA]; GO:0005515 - protein binding [Evidence IEA]","GO:0006457 - protein folding [Evidence IEA]","WP_011435086.1",""
